value,type,n,R
12.871917110740283,Strat_opt,1.0,11.0
9.058224056883699,Strat_opt,1.0,11.0
14.448541559979635,Strat_opt,1.0,11.0
13.536992818861911,Strat_opt,1.0,11.0
21.237747992823515,Strat_opt,1.0,11.0
7.520232119490247,Strat_opt,1.0,11.0
12.306206538745606,Strat_opt,1.0,11.0
8.200727114260712,Strat_opt,1.0,11.0
10.021039894383936,Strat_opt,1.0,11.0
15.011355192942245,Strat_opt,1.0,11.0
17.104665025912745,Strat_opt,1.0,11.0
12.819291390711268,Strat_opt,1.0,11.0
14.428797322671997,Strat_opt,1.0,11.0
18.64949361741685,Strat_opt,1.0,11.0
7.470599093597387,Strat_opt,1.0,11.0
13.640062792144045,Strat_opt,1.0,11.0
15.70374836162205,Strat_opt,1.0,11.0
11.070789262639071,Strat_opt,1.0,11.0
13.468273585412154,Strat_opt,1.0,11.0
7.838898852392168,Strat_opt,1.0,11.0
10.585661454853678,Strat_opt,1.0,11.0
16.867301419436924,Strat_opt,1.0,11.0
21.136649397077377,Strat_opt,1.0,11.0
16.659179949205832,Strat_opt,1.0,11.0
13.953938400187958,Strat_opt,1.0,11.0
13.84095063044747,Strat_opt,1.0,11.0
13.168855829353639,Strat_opt,1.0,11.0
19.969043904192482,Strat_opt,1.0,11.0
8.883797767744731,Strat_opt,1.0,11.0
13.26104534026096,Strat_opt,1.0,11.0
12.033393790509976,Strat_opt,1.0,11.0
7.751313713877507,Strat_opt,1.0,11.0
5.941957890685566,Antithetic,1.0,11.0
8.51467417333126,Antithetic,1.0,11.0
6.415289124272986,Antithetic,1.0,11.0
18.124381898230276,Antithetic,1.0,11.0
15.44498308391538,Antithetic,1.0,11.0
13.174628707221363,Antithetic,1.0,11.0
11.593133441281193,Antithetic,1.0,11.0
15.350494713290619,Antithetic,1.0,11.0
12.82822166362034,Antithetic,1.0,11.0
9.186051458110267,Antithetic,1.0,11.0
9.054546699919888,Antithetic,1.0,11.0
7.578043468933204,Antithetic,1.0,11.0
15.41627515673576,Antithetic,1.0,11.0
18.227946016099317,Antithetic,1.0,11.0
15.97881699523183,Antithetic,1.0,11.0
8.037853283552492,Antithetic,1.0,11.0
11.708516544445981,Antithetic,1.0,11.0
7.087535510080542,Antithetic,1.0,11.0
11.635305562972702,Antithetic,1.0,11.0
7.3930326538117415,Antithetic,1.0,11.0
14.394699511763548,Antithetic,1.0,11.0
15.570275467479224,Antithetic,1.0,11.0
11.54397398112351,Antithetic,1.0,11.0
21.305875960216035,Antithetic,1.0,11.0
13.059585840185557,Antithetic,1.0,11.0
21.373492624152682,Antithetic,1.0,11.0
15.53488807760661,Antithetic,1.0,11.0
16.46875395033235,Antithetic,1.0,11.0
10.803213165172616,Antithetic,1.0,11.0
16.55798827840049,Antithetic,1.0,11.0
14.467385771575213,Antithetic,1.0,11.0
16.26654821789961,Antithetic,1.0,11.0
12.078144223653656,Antithetic,1.0,11.0
9.200097349592937,Antithetic,1.0,11.0
13.194911883105343,Antithetic,1.0,11.0
10.278826845963868,Antithetic,1.0,11.0
15.646493714919185,Antithetic,1.0,11.0
17.506327752318338,Antithetic,1.0,11.0
12.237950080802053,Antithetic,1.0,11.0
14.240137241955182,Antithetic,1.0,11.0
9.599768335832911,Antithetic,1.0,11.0
14.419580637594198,Antithetic,1.0,11.0
8.078515904414353,Antithetic,1.0,11.0
11.70208440628043,Antithetic,1.0,11.0
12.067693290627764,Antithetic,1.0,11.0
10.855613953151437,Antithetic,1.0,11.0
6.685650178489487,Antithetic,1.0,11.0
9.96932709828731,Antithetic,1.0,11.0
16.79250152446077,Antithetic,1.0,11.0
5.19410120011063,Antithetic,1.0,11.0
11.349034686706307,Antithetic,1.0,11.0
12.967766969755584,Antithetic,1.0,11.0
12.296900223257737,Antithetic,1.0,11.0
8.172812407729271,Antithetic,1.0,11.0
17.62269601383482,Antithetic,1.0,11.0
9.538450508745644,Antithetic,1.0,11.0
14.838676599365431,Antithetic,1.0,11.0
18.6285041286888,Antithetic,1.0,11.0
10.52377182476997,Antithetic,1.0,11.0
16.1804517240469,Antithetic,1.0,11.0
6.6754373943572345,Antithetic,1.0,11.0
10.520565290911083,Antithetic,1.0,11.0
7.704666284388918,Antithetic,1.0,11.0
7.461662819497164,Antithetic,1.0,11.0
12.942621482607109,Antithetic,1.0,11.0
14.903258493888845,Antithetic,1.0,11.0
15.49013520003075,Antithetic,1.0,11.0
8.680058958750461,Antithetic,1.0,11.0
18.276489282266382,Antithetic,1.0,11.0
7.784094549525949,Antithetic,1.0,11.0
16.023806392296326,Antithetic,1.0,11.0
8.353005175368597,Antithetic,1.0,11.0
12.74085820550753,Antithetic,1.0,11.0
11.002802168885621,Antithetic,1.0,11.0
15.682732073765797,Antithetic,1.0,11.0
15.41518566704695,Antithetic,1.0,11.0
8.00945745787811,Antithetic,1.0,11.0
9.179002993991423,Antithetic,1.0,11.0
10.240725846408829,Antithetic,1.0,11.0
8.458928818611648,Antithetic,1.0,11.0
12.294924924476366,Antithetic,1.0,11.0
16.582164444772197,Antithetic,1.0,11.0
9.441828702452302,Antithetic,1.0,11.0
24.137540408475665,Antithetic,1.0,11.0
11.450236369408241,Antithetic,1.0,11.0
12.863245701951518,Antithetic,1.0,11.0
5.70849611168637,Antithetic,1.0,11.0
8.566339487499516,Antithetic,1.0,11.0
10.843310766878941,Antithetic,1.0,11.0
7.452895806834816,Antithetic,1.0,11.0
14.48022847857607,Antithetic,1.0,11.0
6.026698036827243,Antithetic,1.0,11.0
9.929187360932833,Antithetic,1.0,11.0
14.076788670343541,Antithetic,1.0,11.0
10.023496299084115,Antithetic,1.0,11.0
12.734585474335876,Antithetic,1.0,11.0
9.934615024244264,Antithetic,1.0,11.0
11.651810191808377,Antithetic,1.0,11.0
7.768820484629458,Antithetic,1.0,11.0
20.749915324315413,Antithetic,1.0,11.0
12.518402234551669,Control,1.0,11.0
13.384031271914811,Control,1.0,11.0
16.849085629640573,Control,1.0,11.0
13.39141530524089,Control,1.0,11.0
9.593740249225139,Control,1.0,11.0
5.898081229997448,Control,1.0,11.0
6.239211106570818,Control,1.0,11.0
13.380619206367118,Control,1.0,11.0
11.26545003352008,Control,1.0,11.0
4.530423477027062,Control,1.0,11.0
9.2114256297462,Control,1.0,11.0
13.907243906586343,Control,1.0,11.0
17.685281003874465,Control,1.0,11.0
17.344924125586992,Control,1.0,11.0
9.127384692302318,Control,1.0,11.0
7.954597417734386,Control,1.0,11.0
9.125256174846271,Control,1.0,11.0
9.362286117833348,Control,1.0,11.0
8.137805575138431,Control,1.0,11.0
17.820839215348013,Control,1.0,11.0
5.178446461190052,Control,1.0,11.0
7.154034292334034,Control,1.0,11.0
8.503271849650087,Control,1.0,11.0
18.403795876348102,Control,1.0,11.0
10.82751588546233,Control,1.0,11.0
10.654588910515267,Control,1.0,11.0
12.334118336142758,Control,1.0,11.0
11.250682033583347,Control,1.0,11.0
10.286052328477984,Control,1.0,11.0
11.723641085685676,Control,1.0,11.0
11.250521110212421,Control,1.0,11.0
13.302061880535875,Control,1.0,11.0
14.663495117846567,Control,1.0,11.0
11.383323250755527,Control,1.0,11.0
8.340469595678734,Control,1.0,11.0
3.292303374472981,Control,1.0,11.0
9.473521915012718,Control,1.0,11.0
14.882722651031369,Control,1.0,11.0
9.112166814132513,Control,1.0,11.0
9.694102256061937,Control,1.0,11.0
12.772629399387124,Control,1.0,11.0
10.702593053818626,Control,1.0,11.0
13.002824669322031,Control,1.0,11.0
9.166327110876649,Control,1.0,11.0
15.356988516128816,Control,1.0,11.0
10.872438761794093,Control,1.0,11.0
15.862289187304738,Control,1.0,11.0
10.30562997465599,Control,1.0,11.0
13.025119386278302,Control,1.0,11.0
15.125074971759572,Control,1.0,11.0
9.51100161220328,Control,1.0,11.0
9.636473891217413,Control,1.0,11.0
12.345513436930169,Control,1.0,11.0
10.395049607086596,Control,1.0,11.0
13.420068057420902,Control,1.0,11.0
7.476975622076743,Control,1.0,11.0
15.69731291510531,Control,1.0,11.0
11.65835982315225,Control,1.0,11.0
11.460319408131173,Control,1.0,11.0
10.837839430614288,Control,1.0,11.0
0.5430723698424322,Control,1.0,11.0
10.500376197621163,Control,1.0,11.0
7.595984765404708,Control,1.0,11.0
10.58714899107305,Control,1.0,11.0
2.249239858931354,Control,1.0,11.0
12.256966456735329,Control,1.0,11.0
11.440245926647139,Control,1.0,11.0
13.496148622024466,Control,1.0,11.0
9.107199084181847,Control,1.0,11.0
7.466720838817393,Control,1.0,11.0
9.797875693043904,Control,1.0,11.0
11.991401600677333,Control,1.0,11.0
14.32684644661389,Control,1.0,11.0
-0.23984156314163485,Control,1.0,11.0
9.576151105960879,Control,1.0,11.0
14.150666426882278,Control,1.0,11.0
15.206492632272745,Control,1.0,11.0
11.84564144530818,Control,1.0,11.0
15.109857141966764,Control,1.0,11.0
8.463685717628321,Control,1.0,11.0
11.90365854457856,Control,1.0,11.0
16.7482587952087,Control,1.0,11.0
9.410478578743337,Control,1.0,11.0
15.29357469600388,Control,1.0,11.0
15.080326315475938,Control,1.0,11.0
15.16360955656922,Control,1.0,11.0
12.397333357499747,Control,1.0,11.0
7.5647894424646935,Control,1.0,11.0
10.062889641772077,Control,1.0,11.0
18.032505998413523,Control,1.0,11.0
18.293570701630546,Control,1.0,11.0
12.559054303624851,Control,1.0,11.0
13.751006892605524,Control,1.0,11.0
12.657041020398017,Control,1.0,11.0
18.502833755004108,Control,1.0,11.0
11.383220328157122,Control,1.0,11.0
11.245828090763284,Control,1.0,11.0
6.448999239786713,Control,1.0,11.0
13.50926407379923,Control,1.0,11.0
16.44960567505276,Control,1.0,11.0
15.439065850980224,CMC,1.0,61.0
12.672037274958106,CMC,1.0,61.0
14.205682525484852,CMC,1.0,61.0
11.852523653698785,CMC,1.0,61.0
10.443713455557207,CMC,1.0,61.0
11.951604577981028,CMC,1.0,61.0
8.225038525997643,CMC,1.0,61.0
12.797903659705112,CMC,1.0,61.0
11.96891236321872,CMC,1.0,61.0
10.419232134317811,CMC,1.0,61.0
12.520996994996791,CMC,1.0,61.0
14.118842000425376,CMC,1.0,61.0
15.10441701332743,CMC,1.0,61.0
10.135127009844492,CMC,1.0,61.0
16.175356217140653,CMC,1.0,61.0
14.302747240898423,CMC,1.0,61.0
12.125598988106429,CMC,1.0,61.0
8.060586249898478,CMC,1.0,61.0
7.603022266766316,CMC,1.0,61.0
10.868512824459692,CMC,1.0,61.0
16.060306695366286,CMC,1.0,61.0
10.8666172784179,CMC,1.0,61.0
9.165488980531856,CMC,1.0,61.0
18.685559843009393,CMC,1.0,61.0
15.015085617801484,CMC,1.0,61.0
11.076700368716487,CMC,1.0,61.0
11.901776924942476,CMC,1.0,61.0
10.51808889411484,CMC,1.0,61.0
9.589869074773256,CMC,1.0,61.0
12.4092783150915,CMC,1.0,61.0
11.888836746701564,CMC,1.0,61.0
11.694695070415392,CMC,1.0,61.0
11.62474095565004,CMC,1.0,61.0
15.019496119210038,CMC,1.0,61.0
12.60714672813087,CMC,1.0,61.0
16.333395946949846,CMC,1.0,61.0
11.690671636418001,CMC,1.0,61.0
8.194477482982116,CMC,1.0,61.0
14.238400133381521,CMC,1.0,61.0
9.742992925454615,CMC,1.0,61.0
15.948802650175361,CMC,1.0,61.0
14.471901693289254,CMC,1.0,61.0
14.05983377986894,CMC,1.0,61.0
7.760117954528505,CMC,1.0,61.0
13.193344154649838,CMC,1.0,61.0
16.649053416007632,CMC,1.0,61.0
12.007605297328627,CMC,1.0,61.0
9.760263555332445,CMC,1.0,61.0
11.800734720484654,CMC,1.0,61.0
10.10473462910995,CMC,1.0,61.0
10.728952373018412,CMC,1.0,61.0
14.338125516860377,CMC,1.0,61.0
12.511599008450968,CMC,1.0,61.0
12.236797537456791,CMC,1.0,61.0
10.022707833128122,CMC,1.0,61.0
11.408712281833473,CMC,1.0,61.0
14.607043864404364,CMC,1.0,61.0
11.361120825577546,CMC,1.0,61.0
14.229153904372946,CMC,1.0,61.0
11.850022688255732,CMC,1.0,61.0
11.490703190251718,CMC,1.0,61.0
15.618027875582573,CMC,1.0,61.0
5.990346048703889,CMC,1.0,61.0
10.416841593224644,CMC,1.0,61.0
13.885417163496975,CMC,1.0,61.0
12.056793411000209,CMC,1.0,61.0
10.76236239831509,CMC,1.0,61.0
10.42341972254975,CMC,1.0,61.0
10.39272957416606,CMC,1.0,61.0
9.8250769360528,CMC,1.0,61.0
12.421098509358357,CMC,1.0,61.0
12.108183675960344,CMC,1.0,61.0
10.955574227565016,CMC,1.0,61.0
10.10110218320268,CMC,1.0,61.0
10.793110450240981,CMC,1.0,61.0
10.060130892203357,CMC,1.0,61.0
14.779807679992553,CMC,1.0,61.0
10.033914666081268,CMC,1.0,61.0
10.708978340150672,CMC,1.0,61.0
9.28435816237711,CMC,1.0,61.0
12.223399058015875,CMC,1.0,61.0
11.193654188976602,CMC,1.0,61.0
17.465967195837123,CMC,1.0,61.0
14.160716386077668,CMC,1.0,61.0
14.8016322530516,CMC,1.0,61.0
15.03651809599491,CMC,1.0,61.0
9.952652427500421,CMC,1.0,61.0
10.614371901370887,CMC,1.0,61.0
12.71468281314693,CMC,1.0,61.0
9.036876380845515,CMC,1.0,61.0
16.094468646824705,CMC,1.0,61.0
8.976263207140665,CMC,1.0,61.0
10.93769339732498,CMC,1.0,61.0
7.95062922995075,CMC,1.0,61.0
10.438065927852383,CMC,1.0,61.0
11.658036108448531,CMC,1.0,61.0
11.804913864758309,CMC,1.0,61.0
13.755839040668421,CMC,1.0,61.0
12.51383655324198,CMC,1.0,61.0
12.614681711479184,CMC,1.0,61.0
10.086616186090293,Strat_prop,1.0,61.0
13.49020513277418,Strat_prop,1.0,61.0
13.433732599688536,Strat_prop,1.0,61.0
9.256928509622679,Strat_prop,1.0,61.0
12.79746807414339,Strat_prop,1.0,61.0
12.861577534252245,Strat_prop,1.0,61.0
12.299705426801282,Strat_prop,1.0,61.0
12.60768955844928,Strat_prop,1.0,61.0
10.868547025033441,Strat_prop,1.0,61.0
10.642959419799702,Strat_prop,1.0,61.0
10.206423919960026,Strat_prop,1.0,61.0
11.88086562511786,Strat_prop,1.0,61.0
11.249493481881572,Strat_prop,1.0,61.0
14.799316417925661,Strat_prop,1.0,61.0
14.165137547303818,Strat_prop,1.0,61.0
11.180794297097867,Strat_prop,1.0,61.0
10.61319598664557,Strat_prop,1.0,61.0
12.951284526205395,Strat_prop,1.0,61.0
12.998440431311444,Strat_prop,1.0,61.0
12.372356928031753,Strat_prop,1.0,61.0
11.240212159666603,Strat_prop,1.0,61.0
14.140868598764154,Strat_prop,1.0,61.0
11.268199761716556,Strat_prop,1.0,61.0
11.51203150464976,Strat_prop,1.0,61.0
14.077397759256547,Strat_prop,1.0,61.0
11.258070498330351,Strat_prop,1.0,61.0
14.790789589977823,Strat_prop,1.0,61.0
11.821857602343664,Strat_prop,1.0,61.0
14.039542979404356,Strat_prop,1.0,61.0
12.646072459412007,Strat_prop,1.0,61.0
15.217253035746113,Strat_prop,1.0,61.0
13.266305257705284,Strat_prop,1.0,61.0
9.019998631529905,Strat_prop,1.0,61.0
11.595686146287564,Strat_prop,1.0,61.0
8.40260535846838,Strat_prop,1.0,61.0
12.404492968401325,Strat_prop,1.0,61.0
12.575631755371065,Strat_prop,1.0,61.0
14.7949541483564,Strat_prop,1.0,61.0
11.36943038281478,Strat_prop,1.0,61.0
8.592147137878367,Strat_prop,1.0,61.0
9.688333197416902,Strat_prop,1.0,61.0
12.127030977900208,Strat_prop,1.0,61.0
13.912080346051734,Strat_prop,1.0,61.0
12.549416884259909,Strat_prop,1.0,61.0
10.936766149352305,Strat_prop,1.0,61.0
13.127405348715497,Strat_prop,1.0,61.0
10.190416116862897,Strat_prop,1.0,61.0
10.869033299189388,Strat_prop,1.0,61.0
13.19992724756602,Strat_prop,1.0,61.0
13.072353279353365,Strat_prop,1.0,61.0
11.041055921145885,Strat_prop,1.0,61.0
13.282509413268583,Strat_prop,1.0,61.0
13.344561787337433,Strat_prop,1.0,61.0
14.448524090336372,Strat_prop,1.0,61.0
