value,type,n,R
9.497499904150633,CMC,1.0,2.0
18.959250375448775,Strat_prop,1.0,2.0
9.60827127266219,Strat_prop,1.0,2.0
12.855480631568533,Strat_prop,1.0,2.0
23.165410453004313,Strat_prop,1.0,2.0
14.30595389237589,Strat_prop,1.0,2.0
14.026372596945038,Strat_prop,1.0,2.0
16.81260640005393,Strat_prop,1.0,2.0
7.88796475650758,Strat_prop,1.0,2.0
10.70802117234868,Strat_prop,1.0,2.0
4.761195010410133,Strat_prop,1.0,2.0
12.800575855232058,Strat_prop,1.0,2.0
4.117245510155818,Strat_prop,1.0,2.0
3.2296888347428396,Strat_prop,1.0,2.0
1.4379251694998576,Strat_prop,1.0,2.0
10.50376057845864,Strat_prop,1.0,2.0
5.4896803531275555,Strat_prop,1.0,2.0
11.518931808291585,Strat_prop,1.0,2.0
9.00356927898384,Strat_prop,1.0,2.0
8.556261844350509,Strat_prop,1.0,2.0
9.738444522900775,Strat_prop,1.0,2.0
20.56233254460367,Strat_prop,1.0,2.0
12.220290368089444,Strat_prop,1.0,2.0
9.36757592947185,Strat_prop,1.0,2.0
13.765078495192379,Strat_prop,1.0,2.0
11.328986735653704,Strat_prop,1.0,2.0
15.152129962141064,Strat_prop,1.0,2.0
10.361772277746422,Strat_prop,1.0,2.0
15.202864515457046,Strat_prop,1.0,2.0
12.91935897294189,Strat_prop,1.0,2.0
16.089539961251475,Strat_prop,1.0,2.0
7.9351535196030945,Strat_prop,1.0,2.0
18.15860339060988,Strat_prop,1.0,2.0
17.760470437096252,Strat_prop,1.0,2.0
11.715000813052335,Strat_prop,1.0,2.0
12.810981266411307,Strat_prop,1.0,2.0
12.04876917634618,Strat_prop,1.0,2.0
13.95832831014544,Strat_prop,1.0,2.0
17.007218038290187,Strat_prop,1.0,2.0
4.421155682352617,Strat_prop,1.0,2.0
9.173069319963504,Strat_prop,1.0,2.0
6.604962554653477,Strat_prop,1.0,2.0
12.3406503218141,Strat_prop,1.0,2.0
9.891583511169983,Strat_prop,1.0,2.0
7.209721829729384,Strat_prop,1.0,2.0
7.971636393396425,Strat_prop,1.0,2.0
17.448300282392104,Strat_prop,1.0,2.0
9.983633573474972,Strat_prop,1.0,2.0
11.92323596322453,Strat_prop,1.0,2.0
5.947160552024186,Strat_prop,1.0,2.0
6.9804178111175705,Strat_prop,1.0,2.0
6.458796763986825,Strat_prop,1.0,2.0
11.740364129457397,Strat_prop,1.0,2.0
12.411724040507508,Strat_prop,1.0,2.0
11.655068159513775,Strat_prop,1.0,2.0
16.467165279616577,Strat_prop,1.0,2.0
16.28573450911164,Strat_prop,1.0,2.0
5.438606252583711,Strat_prop,1.0,2.0
14.462897380414677,Strat_prop,1.0,2.0
13.352837011115966,Strat_prop,1.0,2.0
18.254872368859914,Strat_prop,1.0,2.0
16.005665366230595,Strat_prop,1.0,2.0
15.421138498046806,Strat_prop,1.0,2.0
18.493898903076882,Strat_prop,1.0,2.0
10.085461736232775,Strat_prop,1.0,2.0
9.018577662126283,Strat_prop,1.0,2.0
7.548972755227843,Strat_prop,1.0,2.0
